dataset,family,series,sample,elements,size_bucket,bins,shape,gib_per_s,speedup_vs_main,speedup_vs_noncooperative
c32,multi_range,smem_dynamic,F64,268435456,large,8,concentrated:0.5,1813.4038889952146,1.0217104136774524,
c32,multi_range,smem_dynamic,F64,268435456,large,8,concentrated:0.25,1709.6433253290666,1.0315167104546266,
c32,multi_range,smem_dynamic,F64,268435456,large,8,concentrated:0.0,1841.6994778936548,1.0725157162947545,
c32,multi_range,smem_dynamic,F64,268435456,large,8,powerlaw:0.75,1885.6079029424825,1.0382911170841034,
c32,multi_range,smem_dynamic,F64,268435456,large,8,powerlaw:0.25,1772.0833088001116,1.0393481148727255,
c32,multi_range,smem_dynamic,F64,268435456,large,8,hash_synonym,1704.80117943222,1.0284678809336945,
c32,multi_range,smem_dynamic,F64,268435456,large,8,stale_resident:0.5,2050.3263605161196,1.0664415034240917,
c32,multi_range,smem_dynamic,F64,268435456,large,8,stale_resident:0.25,2051.066472181799,1.0659060219332281,
c32,multi_range,smem_dynamic,F64,268435456,large,8,temporal_phases:0.10,1739.3455557818957,1.0131123398187676,
c32,multi_range,smem_dynamic,F64,268435456,large,8,strided_sweep,2043.838646153559,1.2817211860793012,
c32,multi_range,smem_dynamic,F64,268435456,large,8,sawtooth,2045.651179852839,1.2831233219220108,
c32,multi_range,smem_dynamic,F64,268435456,large,8,poison,1842.0303073830717,1.072354717954076,
c32,multi_range,smem_dynamic,F64,268435456,large,8,sawtooth:8192:2654435761:1,2045.5587060471844,1.250554572041752,
c32,multi_range,smem_dynamic,F64,268435456,large,16,concentrated:1.0,1795.7936242031983,1.0740888721376307,
c32,multi_range,smem_dynamic,F64,268435456,large,16,concentrated:0.75,1768.1395730825866,1.0723852547636532,
c32,multi_range,smem_dynamic,F64,268435456,large,16,concentrated:0.5,1781.134307917702,1.0418226213983905,
c32,multi_range,smem_dynamic,F64,268435456,large,16,concentrated:0.25,1729.2183092278344,1.0311720465784084,
c32,multi_range,smem_dynamic,F64,268435456,large,16,concentrated:0.0,1729.2502129081713,1.1001351253835958,
c32,multi_range,smem_dynamic,F64,268435456,large,16,powerlaw:0.75,1734.665594569171,1.0730132193063115,
c32,multi_range,smem_dynamic,F64,268435456,large,16,powerlaw:0.25,1591.838496446223,1.0728532823163304,
c32,multi_range,smem_dynamic,F64,268435456,large,16,hash_synonym,1665.780759745218,1.079551778781857,
c32,multi_range,smem_dynamic,F64,268435456,large,16,stale_resident:0.5,1795.2090248438374,1.0724115602298394,
c32,multi_range,smem_dynamic,F64,268435456,large,16,stale_resident:0.25,1795.226185260462,1.0733377878625572,
c32,multi_range,smem_dynamic,F64,268435456,large,16,temporal_phases:0.10,1642.8946742307776,1.0450752046051681,
c32,multi_range,smem_dynamic,F64,268435456,large,16,strided_sweep,1807.2015851476588,1.0518956886237072,
c32,multi_range,smem_dynamic,F64,268435456,large,16,sawtooth,1806.6692431623367,1.0514477576231755,
c32,multi_range,smem_dynamic,F64,268435456,large,16,poison,1728.4797246666337,1.1008064783847409,
c32,multi_range,smem_dynamic,F64,268435456,large,16,sawtooth:8192:2654435761:1,1806.4578724254823,1.026453437209401,
c32,multi_range,smem_dynamic,F64,268435456,large,32,concentrated:1.0,1605.9682689841288,1.0772680366927303,
c32,multi_range,smem_dynamic,F64,268435456,large,32,concentrated:0.75,1599.3381886838763,1.082921620795532,
c32,multi_range,smem_dynamic,F64,268435456,large,32,concentrated:0.5,1606.6288209583756,1.069947615233585,
c32,multi_range,smem_dynamic,F64,268435456,large,32,concentrated:0.25,1606.3076875221593,1.057318771798643,
c32,multi_range,smem_dynamic,F64,268435456,large,32,concentrated:0.0,1607.2852971090072,1.1155845175101973,
c32,multi_range,smem_dynamic,F64,268435456,large,32,powerlaw:0.75,1647.3403869642448,1.0796697458705962,
c32,multi_range,smem_dynamic,F64,268435456,large,32,powerlaw:0.25,1599.2995490523579,1.0684531602145624,
c32,multi_range,smem_dynamic,F64,268435456,large,32,hash_synonym,1555.1046848558956,1.0901191844259976,
c32,multi_range,smem_dynamic,F64,268435456,large,32,stale_resident:0.5,1605.9316312271442,1.0767775162397024,
c32,multi_range,smem_dynamic,F64,268435456,large,32,stale_resident:0.25,1605.7849261440797,1.0763348671608837,
c32,multi_range,smem_dynamic,F64,268435456,large,32,temporal_phases:0.10,1553.8374352839808,1.0783167426485984,
c32,multi_range,smem_dynamic,F64,268435456,large,32,strided_sweep,1603.999103132697,1.0175669798503466,
c32,multi_range,smem_dynamic,F64,268435456,large,32,sawtooth,1604.3445082673786,1.0171329851612296,
c32,multi_range,smem_dynamic,F64,268435456,large,32,poison,1606.2526143034004,1.1161458963123747,
c32,multi_range,smem_dynamic,F64,268435456,large,32,sawtooth:8192:2654435761:1,1604.1980930015527,1.0003065714399848,
c32,multi_range,smem_dynamic,F64,268435456,large,64,concentrated:1.0,1447.2597685242586,1.1103020576004834,
c32,multi_range,smem_dynamic,F64,268435456,large,64,concentrated:0.75,1380.103387707126,1.100624585804358,
c32,multi_range,smem_dynamic,F64,268435456,large,64,concentrated:0.5,1344.1400996078432,1.091262388355648,
c32,multi_range,smem_dynamic,F64,268435456,large,64,concentrated:0.25,1355.2409508529793,1.086444869328154,
c32,multi_range,smem_dynamic,F64,268435456,large,64,concentrated:0.0,1469.4728149747818,1.1132144387002685,
c32,multi_range,smem_dynamic,F64,268435456,large,64,powerlaw:0.75,1429.137799770046,1.094414559892041,
c32,multi_range,smem_dynamic,F64,268435456,large,64,powerlaw:0.25,1466.6795917504319,1.0843555790087067,
c32,multi_range,smem_dynamic,F64,268435456,large,64,hash_synonym,1410.3323724446307,1.0965629819224478,
c32,multi_range,smem_dynamic,F64,268435456,large,64,stale_resident:0.5,1447.1949849121725,1.1099961318925275,
c32,multi_range,smem_dynamic,F64,268435456,large,64,stale_resident:0.25,1447.518927679626,1.109648581218081,
c32,multi_range,smem_dynamic,F64,268435456,large,64,temporal_phases:0.10,1406.1925129786212,1.064999843432468,
c32,multi_range,smem_dynamic,F64,268435456,large,64,strided_sweep,1423.1673351365296,1.076816095249875,
c32,multi_range,smem_dynamic,F64,268435456,large,64,sawtooth,1423.4180013625903,1.0777178675402423,
c32,multi_range,smem_dynamic,F64,268435456,large,64,poison,1467.8346377433168,1.1130772845038173,
c32,multi_range,smem_dynamic,F64,268435456,large,64,sawtooth:8192:2654435761:1,1426.0486952907725,1.0632450540827842,
c32,multi_range,smem_dynamic,F64,268435456,large,128,concentrated:1.0,1226.8889820510478,1.1309476241328889,
c32,multi_range,smem_dynamic,F64,268435456,large,128,concentrated:0.75,1190.5702227434454,1.0970276531884777,
c32,multi_range,smem_dynamic,F64,268435456,large,128,concentrated:0.5,1183.2328407698808,1.0740769931603922,
c32,multi_range,smem_dynamic,F64,268435456,large,128,concentrated:0.25,1250.1236670067713,1.0938812952914576,
c32,multi_range,smem_dynamic,F64,268435456,large,128,concentrated:0.0,1368.7353583052045,1.1306189614736522,
c32,multi_range,smem_dynamic,F64,268435456,large,128,powerlaw:0.75,1274.5446204544978,1.0999589363522575,
c32,multi_range,smem_dynamic,F64,268435456,large,128,powerlaw:0.25,1347.4670585823694,1.0981415623351598,
c32,multi_range,smem_dynamic,F64,268435456,large,128,hash_synonym,1285.8039499820825,1.1160912691738134,
c32,multi_range,smem_dynamic,F64,268435456,large,128,stale_resident:0.5,1226.9419551808523,1.13130073029233,
c32,multi_range,smem_dynamic,F64,268435456,large,128,stale_resident:0.25,1227.3371009900911,1.1314883560982836,
c32,multi_range,smem_dynamic,F64,268435456,large,128,temporal_phases:0.10,1284.6041233345081,1.0605305509060416,
c32,multi_range,smem_dynamic,F64,268435456,large,128,strided_sweep,1245.3642208708104,1.3231792509576987,
c32,multi_range,smem_dynamic,F64,268435456,large,128,sawtooth,1327.3098887100682,1.4101124650356491,
c32,multi_range,smem_dynamic,F64,268435456,large,128,poison,1366.4311331648962,1.130925207072781,
c32,multi_range,smem_dynamic,F64,268435456,large,128,sawtooth:8192:2654435761:1,1226.8922119889837,1.28368228477949,
c32,multi_range,smem_dynamic,F64,268435456,large,256,concentrated:1.0,960.490757107365,1.1325307492627845,
c32,multi_range,smem_dynamic,F64,268435456,large,256,concentrated:0.75,982.7110609314038,1.1111442987712261,
c32,multi_range,smem_dynamic,F64,268435456,large,256,concentrated:0.5,1034.4535879092823,1.0910376964808717,
c32,multi_range,smem_dynamic,F64,268435456,large,256,concentrated:0.25,1133.8943589257622,1.098616096481008,
c32,multi_range,smem_dynamic,F64,268435456,large,256,concentrated:0.0,1265.4697214256873,1.1389609962251284,
c32,multi_range,smem_dynamic,F64,268435456,large,256,powerlaw:0.75,1122.228166214428,1.122938381718066,
c32,multi_range,smem_dynamic,F64,268435456,large,256,powerlaw:0.25,1241.6566552944269,1.1027263298862955,
c32,multi_range,smem_dynamic,F64,268435456,large,256,hash_synonym,1185.1597181488532,1.1311285203372394,
c32,multi_range,smem_dynamic,F64,268435456,large,256,stale_resident:0.5,960.4868273292809,1.1328398807416122,
c32,multi_range,smem_dynamic,F64,268435456,large,256,stale_resident:0.25,960.3963047024936,1.1322222112483251,
c32,multi_range,smem_dynamic,F64,268435456,large,256,temporal_phases:0.10,1183.0793298832536,1.0644396426657798,
c32,multi_range,smem_dynamic,F64,268435456,large,256,strided_sweep,956.8215548032604,1.3125850388968023,
c32,multi_range,smem_dynamic,F64,268435456,large,256,sawtooth,1238.4499493672142,2.1413235420446606,
c32,multi_range,smem_dynamic,F64,268435456,large,256,poison,1261.4953421915884,1.1371685668320985,
c32,multi_range,smem_dynamic,F64,268435456,large,256,sawtooth:8192:2654435761:1,936.4488185597492,1.4635289693814593,
c32,multi_range,smem_dynamic,F64,268435456,large,512,concentrated:1.0,1970.8734951961276,2.83431567884523,
c32,multi_range,smem_dynamic,F64,268435456,large,512,concentrated:0.75,1923.6649973989277,2.805070293606219,
c32,multi_range,smem_dynamic,F64,268435456,large,512,concentrated:0.5,1792.9561320132664,2.550513456407271,
c32,multi_range,smem_dynamic,F64,268435456,large,512,concentrated:0.25,1736.0725801284211,2.074778378239538,
c32,multi_range,smem_dynamic,F64,268435456,large,512,concentrated:0.0,1966.0436293075236,1.8640828393260163,
c32,multi_range,smem_dynamic,F64,268435456,large,512,powerlaw:0.75,2008.962232144069,2.3026354716571444,
c32,multi_range,smem_dynamic,F64,268435456,large,512,powerlaw:0.25,1828.8316328885007,1.759902518891779,
c32,multi_range,smem_dynamic,F64,268435456,large,512,hash_synonym,1747.2623587163691,1.7820335131887939,
c32,multi_range,smem_dynamic,F64,268435456,large,512,stale_resident:0.5,1970.3557437365532,2.8318450903270653,
c32,multi_range,smem_dynamic,F64,268435456,large,512,stale_resident:0.25,1969.9150967302458,2.8317266112320865,
c32,multi_range,smem_dynamic,F64,268435456,large,512,temporal_phases:0.10,1743.5930052717576,1.6532640395384934,
c32,multi_range,smem_dynamic,F64,268435456,large,512,strided_sweep,2145.2188803928825,3.6578749895683558,
c32,multi_range,smem_dynamic,F64,268435456,large,512,sawtooth,2428.339404718849,4.007918691791602,
c32,multi_range,smem_dynamic,F64,268435456,large,512,poison,1965.5313287973343,1.8700833372598749,
c32,multi_range,smem_dynamic,F64,268435456,large,512,sawtooth:8192:2654435761:1,2158.73203364073,3.72623272103518,
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,concentrated:1.0,367.222447489631,0.763605789518165,1.0154424189569267
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,concentrated:0.75,361.26257582410443,0.7489281430786183,1.0279707440118049
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,concentrated:0.5,352.5249729545921,0.7466245436757484,1.0118522728191424
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,concentrated:0.25,355.5342486926376,0.7727907761143765,1.0255593003652679
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,concentrated:0.0,397.97226372683474,0.7385547618640051,1.0120173000025305
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,powerlaw:0.75,358.70393635038147,0.7682387297085509,1.028906296688954
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,powerlaw:0.25,372.6826839569836,0.7587792346274629,1.0147545376542302
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,hash_synonym,354.1854103100156,0.7404086760218698,1.0192651558697379
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,stale_resident:0.5,367.89396681177396,0.7695575997343099,1.0136342589971647
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,stale_resident:0.25,367.7940905625448,0.765756699791072,1.012932563799596
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,temporal_phases:0.10,367.5074671328054,0.6797863643168991,1.0136436541730518
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,strided_sweep,368.4347041452554,0.798409175546146,1.0220778792919099
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,sawtooth,372.30557688696535,0.7928068543660447,1.014726900109531
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,poison,396.20245538203915,0.7412499026989782,1.0089577006945556
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,8,sawtooth:8192:2654435761:1,372.90504280405366,0.7934582021675306,1.0165612275648954
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,concentrated:1.0,344.1567730514223,0.7767631393150985,1.0065132561905776
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,concentrated:0.75,344.11306857779493,0.7846050274279724,1.0167929623325551
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,concentrated:0.5,348.113474256089,0.7678458004560952,1.0120572036272804
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,concentrated:0.25,358.5699013439961,0.7820970239678571,1.0181059982983336
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,concentrated:0.0,370.12656054516583,0.7524238797327325,1.010204671770853
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,powerlaw:0.75,336.9627745718829,0.7824024131153828,1.00514213152307
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,powerlaw:0.25,332.79070318224905,0.7756265576194755,1.007973446920167
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,hash_synonym,347.10518803451197,0.7820639238003269,1.0094252241889743
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,stale_resident:0.5,345.534399072205,0.7867403913959655,1.0085500114749895
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,stale_resident:0.25,345.1072662642166,0.8017627280784793,1.009092501287074
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,temporal_phases:0.10,345.6331571095448,0.7009277148342974,1.0051013489468743
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,strided_sweep,343.93565289424663,0.7800317095989999,1.0137236745080564
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,sawtooth,346.838084338518,0.7650499871956975,1.0069014885344785
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,poison,368.8590488628706,0.758957650301035,1.0067798129430472
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,16,sawtooth:8192:2654435761:1,346.42065204272876,0.7641316344702154,1.006100298513595
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,concentrated:1.0,325.2277334376114,0.7906837700214918,0.9952377712463129
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,concentrated:0.75,325.5825007841855,0.8194557896552007,1.0050898666839587
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,concentrated:0.5,326.9188769975318,0.792900775371809,0.9985605606557931
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,concentrated:0.25,333.344822664574,0.7972326657244172,1.0012642044245224
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,concentrated:0.0,347.388835191768,0.7688229924291313,1.0079658245511784
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,powerlaw:0.75,327.3666201766974,0.784565227213054,0.9974252897736843
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,powerlaw:0.25,337.36077867604354,0.7886890493791227,1.0142896641766896
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,hash_synonym,329.35134135574015,0.7924894163573035,0.9994863241659924
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,stale_resident:0.5,326.5051009027909,0.8027781692058636,1.0027542739830042
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,stale_resident:0.25,326.02109416807286,0.8189073246053115,1.004973363373761
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,temporal_phases:0.10,336.1442078602099,0.7454624542044855,1.0104057159798818
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,strided_sweep,323.87130721542206,0.7912990619807906,1.012215774584736
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,sawtooth,325.99751477311855,0.7782710789685557,1.0036830590494863
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,poison,345.8785076012743,0.7771274718760336,1.0041578648916234
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,32,sawtooth:8192:2654435761:1,326.01778288560416,0.7786804989796414,1.0026136152618825
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,concentrated:1.0,312.06333593151845,0.8149295488804081,0.9886033115123554
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,concentrated:0.75,307.67533617676406,0.8458644109140807,1.0070819467180308
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,concentrated:0.5,302.4912792263654,0.8289916975911463,1.0017442035321473
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,concentrated:0.25,307.82521044872567,0.8373464148401514,1.007852777836813
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,concentrated:0.0,326.54048147774387,0.7864374904521629,1.0049164728161841
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,powerlaw:0.75,308.8051803678224,0.8274657002601926,0.9998878260927625
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,powerlaw:0.25,312.0042078496997,0.7938247336715332,0.9956589419075002
c32,multi_range,smem_cooperative_dynamic,I32,1048576,small,64,hash_synonym,311.07384532324085,0.8118308226223104,0.9937704617809718
